User,Email,Client,Project,Task,Description,Billable,Start date,Start time,End date,End time,Duration,Tags,Amount ()
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-26,20:47:09,2022-10-26,20:51:17,0:04:08,,$0.69
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-27,10:40:49,2022-10-27,10:41:37,0:00:48,,$0.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-27,10:41:39,2022-10-27,10:47:30,0:05:51,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$0.98
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-27,10:47:32,2022-10-27,11:33:14,0:45:42,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$7.62
Steve Jones,steve.jones@gmail.com,Scale AI,Back Office,,Back Office Tour,No,2022-10-27,11:40:59,2022-10-27,12:57:22,1:16:23,Meetings,$12.73
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-27,13:52:45,2022-10-27,13:59:17,0:06:32,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$1.09
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-27,13:59:20,2022-10-27,14:11:32,0:12:12,,$2.03
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jo Malone,No,2022-10-27,14:57:50,2022-10-27,15:28:36,0:30:46,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Migration, Extractors/Platform/Drupal, Extractors/Variants Pipeline",$5.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-10-27,18:27:24,2022-10-27,18:36:33,0:09:09,"Extractors/Complexity/Simple, Extractors/Extractor, Platform/Magento",$1.53
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-27,20:04:13,2022-10-27,20:05:34,0:01:21,,$0.23
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Saturday Sync,No,2022-10-27,20:05:37,2022-10-27,20:40:31,0:34:54,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Migration, Extractors/Platform/Shopify",$5.82
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-27,20:42:21,2022-10-27,21:31:01,0:48:40,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$8.11
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-27,22:05:45,2022-10-27,22:20:02,0:14:17,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$2.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Organising Tasks,No,2022-10-27,23:24:15,2022-10-28,0:06:35,0:42:20,,$7.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-28,9:30:06,2022-10-28,9:50:32,0:20:26,,$3.41
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Reviewing Fede's Magento Variants Extractor,No,2022-10-28,9:50:35,2022-10-28,10:26:46,0:36:11,Platform/Magento,$6.03
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Sync <-> Joaco,No,2022-10-28,10:50:27,2022-10-28,11:08:09,0:17:42,Meetings,$2.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-28,12:04:28,2022-10-28,12:06:42,0:02:14,,$0.37
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-28,12:15:16,2022-10-28,12:16:21,0:01:05,,$0.18
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-28,12:16:27,2022-10-28,12:55:44,0:39:17,,$6.55
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-28,12:55:46,2022-10-28,13:09:29,0:13:43,,$2.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-29,17:50:05,2022-10-29,17:51:14,0:01:09,,$0.19
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-29,17:51:16,2022-10-29,20:18:01,2:26:45,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$24.46
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-29,20:27:05,2022-10-30,0:04:20,3:37:15,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$36.21
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-30,10:12:15,2022-10-30,10:53:19,0:41:04,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$6.84
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jo Malone,No,2022-10-30,11:15:39,2022-10-30,11:50:50,0:35:11,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Migration, Extractors/Platform/Drupal, Extractors/Variants Pipeline",$5.86
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jo Malone,No,2022-10-30,12:33:50,2022-10-30,12:50:03,0:16:13,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Migration, Extractors/Platform/Drupal, Extractors/Variants Pipeline",$2.70
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jo Malone,No,2022-10-30,13:13:38,2022-10-30,14:43:40,1:30:02,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Migration, Extractors/Platform/Drupal, Extractors/Variants Pipeline",$15.01
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Oakley,No,2022-10-30,15:20:31,2022-10-30,16:10:01,0:49:30,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Platform/Unknown, Extractors/Variants Pipeline",$8.25
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-10-30,20:09:44,2022-10-30,20:24:15,0:14:31,"Extractors/Complexity/Simple, Extractors/Extractor, Platform/Magento",$2.42
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-10-30,20:46:01,2022-10-30,20:48:13,0:02:12,"Extractors/Complexity/Simple, Extractors/Extractor, Platform/Magento",$0.37
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-30,20:48:15,2022-10-30,21:51:53,1:03:38,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$10.61
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,9:03:08,2022-10-31,9:14:17,0:11:09,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$1.86
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Daily,No,2022-10-31,9:14:27,2022-10-31,9:33:31,0:19:04,Meetings,$3.18
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,9:33:34,2022-10-31,9:36:45,0:03:11,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$0.53
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,9:50:25,2022-10-31,10:39:47,0:49:22,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$8.23
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,11:07:11,2022-10-31,12:51:28,1:44:17,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$17.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,13:48:15,2022-10-31,14:31:40,0:43:25,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$7.24
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Extractors - Brainstorm Sesion,No,2022-10-31,14:32:25,2022-10-31,15:09:22,0:36:57,Meetings,$6.16
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-10-31,15:09:24,2022-10-31,15:48:51,0:39:27,,$6.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,16:05:35,2022-10-31,16:35:40,0:30:05,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$5.01
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,16:48:33,2022-10-31,17:45:00,0:56:27,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$9.41
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,17:52:04,2022-10-31,17:54:42,0:02:38,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$0.44
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,18:05:06,2022-10-31,18:38:34,0:33:28,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$5.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,19:30:58,2022-10-31,22:31:10,3:00:12,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$30.03
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,22:42:00,2022-10-31,23:41:49,0:59:49,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$9.97
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-10-31,23:41:52,2022-11-01,0:00:15,0:18:23,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$3.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-01,8:42:49,2022-11-01,8:56:49,0:14:00,,$2.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-01,8:56:57,2022-11-01,9:05:44,0:08:47,,$1.46
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Daily,No,2022-11-01,9:05:44,2022-11-01,9:32:32,0:26:48,Meetings,$4.47
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-01,9:33:15,2022-11-01,9:49:31,0:16:16,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$2.71
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Dashboard Queries Sync Preparation,No,2022-11-01,10:23:35,2022-11-01,10:34:34,0:10:59,"Meetings, Meetings/Preparation",$1.83
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Dashboard Queries Sync Preparation,No,2022-11-01,10:54:06,2022-11-01,11:41:17,0:47:11,"Meetings, Meetings/Preparation",$7.86
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Sync <-> Celeste - Dashboard Queries,No,2022-11-01,12:00:07,2022-11-01,13:59:06,1:58:59,Meetings,$19.83
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-01,17:12:53,2022-11-01,17:16:57,0:04:04,,$0.68
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-01,17:16:59,2022-11-01,20:53:45,3:36:46,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$36.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Daily,No,2022-11-03,9:00:23,2022-11-03,9:21:56,0:21:33,Meetings,$3.59
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-03,9:22:02,2022-11-03,9:32:32,0:10:30,,$1.75
Steve Jones,steve.jones@gmail.com,Scale AI,Factory,,Demandware JSON,No,2022-11-03,10:16:00,2022-11-03,11:14:57,0:58:57,,$9.83
Steve Jones,steve.jones@gmail.com,Scale AI,Factory,,Demandware JSON,No,2022-11-03,11:51:42,2022-11-03,11:54:35,0:02:53,,$0.48
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-03,11:55:35,2022-11-03,12:22:54,0:27:19,"Manual Effort, Meetings",$4.55
Steve Jones,steve.jones@gmail.com,Scale AI,Factory,,Demandware JSON,No,2022-11-03,12:22:55,2022-11-03,12:33:56,0:11:01,,$1.84
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-03,12:39:38,2022-11-03,12:54:39,0:15:01,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$2.50
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-03,12:54:42,2022-11-03,13:06:49,0:12:07,"Manual Effort, Meetings",$2.02
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-03,13:12:56,2022-11-03,13:44:28,0:31:32,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$5.26
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-03,13:50:23,2022-11-03,14:45:11,0:54:48,"Manual Effort, Meetings",$9.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-03,14:45:45,2022-11-03,14:55:19,0:09:34,"Extractors/Complexity/Engineer, Extractors/Extractor, Extractors/Platform/Hollister",$1.59
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-03,15:53:41,2022-11-03,17:47:56,1:54:15,"Manual Effort, Meetings",$19.04
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,8:32:35,2022-11-04,8:57:06,0:24:31,Manual Effort,$4.09
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,9:19:12,2022-11-04,10:28:04,1:08:52,Manual Effort,$11.48
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,10:48:32,2022-11-04,10:48:34,0:00:02,Manual Effort,$0.01
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,10:49:04,2022-11-04,11:14:04,0:25:00,Manual Effort,$4.17
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,11:38:01,2022-11-04,12:03:01,0:25:00,Manual Effort,$4.17
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,12:15:25,2022-11-04,12:40:25,0:25:00,Manual Effort,$4.17
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,12:58:29,2022-11-04,13:23:29,0:25:00,Manual Effort,$4.17
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,14:23:50,2022-11-04,14:41:58,0:18:08,Manual Effort,$3.02
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,14:44:33,2022-11-04,15:37:41,0:53:08,Manual Effort,$8.86
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,General Scraper Optimizations,No,2022-11-04,15:37:45,2022-11-04,16:30:46,0:53:01,General Scraper,$8.84
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-04,16:31:39,2022-11-04,17:36:32,1:04:53,Manual Effort,$10.81
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-05,13:03:44,2022-11-05,16:59:19,3:55:35,Manual Effort,$39.26
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-05,17:48:06,2022-11-05,19:21:24,1:33:18,Manual Effort,$15.55
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-05,19:47:26,2022-11-05,20:03:21,0:15:55,Manual Effort,$2.65
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-05,20:09:32,2022-11-05,20:18:51,0:09:19,Manual Effort,$1.55
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Manual Output QA,No,2022-11-05,20:29:09,2022-11-05,20:49:01,0:19:52,Manual Effort,$3.31
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-07,9:33:24,2022-11-07,10:17:41,0:44:17,"Manual Effort, Meetings",$7.38
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Troylee Designs,No,2022-11-07,10:17:24,2022-11-07,10:28:11,0:10:47,Size Charts/Extraction,$1.80
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Troylee Designs,No,2022-11-07,10:33:05,2022-11-07,10:45:36,0:12:31,Size Charts/Extraction,$2.09
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,She Bird Shop,No,2022-11-07,10:45:51,2022-11-07,10:54:39,0:08:48,Size Charts/Extraction,$1.47
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Zeba Shoes,No,2022-11-07,10:54:52,2022-11-07,11:03:00,0:08:08,Size Charts/Extraction,$1.36
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Cadogan World,No,2022-11-07,11:03:14,2022-11-07,11:06:03,0:02:49,Size Charts/Extraction,$0.47
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-07,11:06:04,2022-11-07,11:07:50,0:01:46,,$0.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jo Malone,No,2022-11-07,11:07:53,2022-11-07,11:26:26,0:18:33,"Complex Extractor, Extractor, Extractor Migration, Platform/Drupal, Platform/Variants Pipeline",$3.09
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Cadogan World,No,2022-11-07,11:26:29,2022-11-07,11:41:13,0:14:44,Size Charts/Extraction,$2.46
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-07,12:27:05,2022-11-07,12:48:40,0:21:35,,$3.60
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-07,13:44:58,2022-11-07,15:22:42,1:37:44,"Extractor, Extractors/Complexity/Engineer, Platform/Hollister",$16.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-07,15:41:00,2022-11-07,16:39:38,0:58:38,"Extractor, Extractors/Complexity/Engineer, Platform/Hollister",$9.77
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-07,16:39:41,2022-11-07,16:53:34,0:13:53,"Manual Effort, Meetings",$2.31
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-07,16:53:39,2022-11-07,18:00:59,1:07:20,"Extractor, Extractors/Complexity/Engineer, Platform/Hollister",$11.22
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-11-07,18:31:04,2022-11-07,18:44:10,0:13:06,"Extractor, Extractors/Complexity/Engineer, Platform/Hollister",$2.18
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-07,18:44:25,2022-11-07,19:21:29,0:37:04,Manual Effort,$6.18
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-07,20:23:33,2022-11-07,21:13:58,0:50:25,Manual Effort,$8.40
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-07,21:42:03,2022-11-07,22:32:24,0:50:21,Manual Effort,$8.39
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-08,9:51:25,2022-11-08,12:01:16,2:09:51,Manual Effort,$21.64
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-08,14:54:15,2022-11-08,15:27:39,0:33:24,Manual Effort,$5.57
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-08,15:27:43,2022-11-08,15:36:53,0:09:10,"Manual Effort, Meetings",$1.53
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts War Room,No,2022-11-08,15:37:17,2022-11-08,17:02:10,1:24:53,"Manual Effort, Meetings",$14.15
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Asics,No,2022-11-08,17:02:37,2022-11-08,17:11:11,0:08:34,Size Charts/Extraction,$1.43
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Asics,No,2022-11-08,20:09:40,2022-11-08,20:09:49,0:00:09,Size Charts/Extraction,$0.03
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-09,9:45:10,2022-11-09,9:47:12,0:02:02,,$0.34
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Asics,No,2022-11-09,9:47:16,2022-11-09,10:01:29,0:14:13,Size Charts/Extraction,$2.37
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Colored Organics,No,2022-11-09,10:02:48,2022-11-09,10:24:32,0:21:44,Size Charts/Extraction,$3.62
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Apricoat,No,2022-11-09,10:24:36,2022-11-09,14:44:19,4:19:43,Size Charts/Extraction,$43.29
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Apricoat,No,2022-11-09,15:52:57,2022-11-09,16:16:04,0:23:07,Size Charts/Extraction,$3.85
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Apricoat,No,2022-11-09,16:25:48,2022-11-09,17:03:35,0:37:47,Size Charts/Extraction,$6.30
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Mr Porter,No,2022-11-09,17:13:25,2022-11-09,17:27:26,0:14:01,Size Charts/Extraction,$2.34
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,316 Collection,No,2022-11-09,17:27:41,2022-11-09,17:34:45,0:07:04,Size Charts/Extraction,$1.18
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Aloyoga,No,2022-11-09,17:34:56,2022-11-09,17:47:00,0:12:04,Size Charts/Extraction,$2.01
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Aloyoga,No,2022-11-09,20:36:01,2022-11-09,20:59:19,0:23:18,Size Charts/Extraction,$3.88
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Shop Rumours,No,2022-11-09,20:59:29,2022-11-09,21:07:12,0:07:43,Size Charts/Extraction,$1.29
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Shop Noble,No,2022-11-09,21:07:39,2022-11-09,21:22:22,0:14:43,Size Charts/Extraction,$2.45
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Cozy Earth,No,2022-11-09,21:27:03,2022-11-09,21:48:33,0:21:30,Size Charts/Extraction,$3.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-10,11:09:15,2022-11-10,11:18:00,0:08:45,,$1.46
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts QA Criteria,No,2022-11-10,11:18:06,2022-11-10,11:47:10,0:29:04,Manual Effort,$4.84
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,June And January,No,2022-11-10,11:49:54,2022-11-10,11:50:51,0:00:57,Size Charts/Extraction,$0.16
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Adore Me,No,2022-11-10,11:51:51,2022-11-10,13:26:29,1:34:38,Size Charts/Extraction,$15.77
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Adore Me,No,2022-11-10,14:31:19,2022-11-10,14:59:13,0:27:54,Size Charts/Extraction,$4.65
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Deep End,No,2022-11-10,14:59:43,2022-11-10,15:11:43,0:12:00,Size Charts/Extraction,$2.00
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Beacon Threads,No,2022-11-10,15:13:09,2022-11-10,15:20:47,0:07:38,Size Charts/Extraction,$1.27
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Beacon Threads,No,2022-11-10,16:03:19,2022-11-10,17:57:52,1:54:33,Size Charts/Extraction,$19.09
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Miscellaneous,No,2022-11-10,18:00:11,2022-11-10,18:05:08,0:04:57,,$0.83
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Sync <-> Lucho & Cele,No,2022-11-10,18:05:21,2022-11-10,18:20:04,0:14:43,"Manual Effort, Meetings",$2.45
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Categorisation,No,2022-11-10,18:20:19,2022-11-10,19:05:15,0:44:56,Manual Effort,$7.49
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Categorisation,No,2022-11-10,20:21:38,2022-11-10,20:54:03,0:32:25,Manual Effort,$5.40
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-11,10:21:04,2022-11-11,10:35:57,0:14:53,,$2.48
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-11-11,10:36:19,2022-11-11,10:42:12,0:05:53,,$0.98
Steve Jones,steve.jones@gmail.com,Scale AI,Size Charts,,Size Charts Categorisation,No,2022-11-11,10:42:13,2022-11-11,10:47:20,0:05:07,Manual Effort,$0.85
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Image Detector,No,2022-11-12,9:00:18,2022-11-12,12:53:01,3:52:43,,$38.79
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Image Detector,No,2022-11-12,13:10:39,2022-11-12,14:15:25,1:04:46,,$10.79
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Navigation and Login,No,2022-11-12,14:16:15,2022-11-12,16:52:23,2:36:08,,$26.02
Steve Jones,steve.jones@gmail.com,,Recipebook,,Tech-stack Research & Comparisons,No,2022-11-13,8:20:27,2022-11-13,14:40:27,6:20:00,Recipebook - Research,$63.33
