Task ID,User,Email,Billable,Start Date,Start Time,End Date,End Time,Duration (h),Duration (decimal),Billable Rate (USD),Billable Amount (USD)
821165180563408,Dave Woodhams,dave.woodhams@gmail.com,Yes,06/07/2023,11:15:30,06/07/2023,13:34:34,2:19:04,2.32,32,74.17
686879459365465,Arron Wolf,arron.wolf@gmail.com,Yes,06/07/2023,10:30:00,06/07/2023,14:30:00,4:00:00,4,0,0
258029819028383,Justina Evered,justina.evered@gmail.com,Yes,06/07/2023,10:28:14,06/07/2023,12:18:12,1:49:58,1.83,15,27.49
375545214596006,Justina Evered,justina.evered@gmail.com,Yes,06/07/2023,10:28:13,06/07/2023,10:28:13,0:00:00,0,15,0
755881875453818,Milburn Paige,milburn.paige@gmail.com,Yes,06/07/2023,10:05:00,06/07/2023,12:34:00,2:29:00,2.48,25,62.08
997739059906395,Jair Valencia,jair.valencia@gmail.com,Yes,06/07/2023,9:48:33,06/07/2023,10:48:00,0:59:27,0.99,20,19.82
982502780240894,Mitch Morris,mitch.morris@gmail.com,Yes,06/07/2023,9:43:15,06/07/2023,15:27:40,5:44:25,5.74,25,143.51
162245197579945,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,9:26:15,06/07/2023,9:48:39,0:22:24,0.37,15,5.6
482287609032666,Wilfrid Moreno,wilfrid.moreno@gmail.com,Yes,06/07/2023,9:00:00,06/07/2023,13:00:00,4:00:00,4,30,120
779681399403816,Imogene Steed,imogene.steed@gmail.com,Yes,06/07/2023,8:46:58,06/07/2023,13:04:18,4:17:20,4.29,32,137.24
382391825329887,Concha Ryley,concha.ryley@gmail.com,Yes,06/07/2023,8:40:00,06/07/2023,8:50:00,0:10:00,0.17,20,3.33
494822766016651,Milburn Paige,milburn.paige@gmail.com,Yes,06/07/2023,8:36:47,06/07/2023,9:28:56,0:52:09,0.87,25,21.73
929095047958850,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,8:15:56,06/07/2023,8:40:52,0:24:56,0.42,15,6.23
819548534992534,Efrén Irwin,efrén.irwin@gmail.com,Yes,06/07/2023,8:13:22,06/07/2023,9:00:00,0:46:38,0.78,20,15.54
331449309555989,Jair Valencia,jair.valencia@gmail.com,Yes,06/07/2023,7:16:02,06/07/2023,9:48:27,2:32:25,2.54,20,50.81
500267858270054,Justina Evered,justina.evered@gmail.com,Yes,06/07/2023,7:16:00,06/07/2023,9:04:03,1:48:03,1.8,15,27.01
588288608854064,Joss Eady,joss.eady@gmail.com,Yes,06/07/2023,7:15:17,06/07/2023,9:16:58,2:01:41,2.03,20,40.56
115559828734445,Agatha Ellis,agatha.ellis@gmail.com,Yes,06/07/2023,7:02:00,06/07/2023,7:14:30,0:12:30,0.21,25,5.21
383141694776885,Concha Ryley,concha.ryley@gmail.com,Yes,06/07/2023,7:00:00,06/07/2023,7:14:00,0:14:00,0.23,20,4.67
457473780102814,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,6:42:39,06/07/2023,7:47:38,1:04:59,1.08,15,16.25
530465261108799,Kristine Dobson,kristine.dobson@gmail.com,Yes,06/07/2023,6:37:36,06/07/2023,10:09:08,3:31:32,3.53,20,70.51
753965863656847,Zane González,zane.gonzález@gmail.com,Yes,06/07/2023,6:33:53,06/07/2023,8:37:13,2:03:20,2.06,20,41.11
697172053903987,Milburn Paige,milburn.paige@gmail.com,Yes,06/07/2023,6:23:47,06/07/2023,7:56:46,1:32:59,1.55,25,38.74
173598866358083,Arron Wolf,arron.wolf@gmail.com,Yes,06/07/2023,6:00:19,06/07/2023,9:01:00,3:00:41,3.01,0,0
952247258067296,Concha Ryley,concha.ryley@gmail.com,Yes,06/07/2023,5:54:00,06/07/2023,7:30:00,1:36:00,1.6,20,32
658015934796184,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,5:50:20,06/07/2023,6:10:49,0:20:29,0.34,15,5.12
981224552571957,Efrén Irwin,efrén.irwin@gmail.com,Yes,06/07/2023,5:44:48,06/07/2023,7:43:34,1:58:46,1.98,20,39.59
626743235395713,Concha Ryley,concha.ryley@gmail.com,Yes,06/07/2023,5:30:00,06/07/2023,5:54:00,0:24:00,0.4,20,8
353634036095343,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,06/07/2023,5:30:00,06/07/2023,9:30:00,4:00:00,4,20,80
324317318322155,Mitch Morris,mitch.morris@gmail.com,Yes,06/07/2023,5:17:14,06/07/2023,8:32:17,3:15:03,3.25,25,81.27
532760481650549,Mary Zambrano,mary.zambrano@gmail.com,Yes,06/07/2023,4:28:22,06/07/2023,5:32:53,1:04:31,1.08,25,26.88
546122961315290,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,3:57:24,06/07/2023,5:07:51,1:10:27,1.17,15,17.61
445991827472794,Trista Coy,trista.coy@gmail.com,Yes,06/07/2023,1:40:49,06/07/2023,3:50:36,2:09:47,2.16,15,32.45
609029153300030,Dave Woodhams,dave.woodhams@gmail.com,Yes,05/07/2023,22:55:57,06/07/2023,0:15:58,1:20:01,1.33,32,42.68
588840092593690,Arron Wolf,arron.wolf@gmail.com,Yes,05/07/2023,21:00:00,05/07/2023,23:00:00,2:00:00,2,0,0
481099734324100,Carolyn Foster,carolyn.foster@gmail.com,Yes,05/07/2023,20:41:09,05/07/2023,21:06:29,0:25:20,0.42,25,10.56
559837077078742,Dave Woodhams,dave.woodhams@gmail.com,Yes,05/07/2023,20:00:24,05/07/2023,20:35:13,0:34:49,0.58,32,18.57
264320338127248,Imogene Steed,imogene.steed@gmail.com,Yes,05/07/2023,19:52:09,06/07/2023,1:30:20,5:38:11,5.64,32,180.36
830714082586308,Efrén Irwin,efrén.irwin@gmail.com,Yes,05/07/2023,19:37:00,05/07/2023,19:52:00,0:15:00,0.25,20,5
231224798530780,Mary Zambrano,mary.zambrano@gmail.com,Yes,05/07/2023,19:15:24,05/07/2023,20:21:42,1:06:18,1.11,25,27.63
355651402095116,Mitch Morris,mitch.morris@gmail.com,Yes,05/07/2023,17:40:30,05/07/2023,19:34:54,1:54:24,1.91,25,47.67
854135838099708,Sofronio Rakes,sofronio.rakes@gmail.com,Yes,05/07/2023,17:37:46,05/07/2023,18:47:19,1:09:33,1.16,15,17.39
344323047781886,Milburn Paige,milburn.paige@gmail.com,Yes,05/07/2023,17:13:34,05/07/2023,18:49:13,1:35:39,1.59,25,39.85
270881783075592,Carolyn Foster,carolyn.foster@gmail.com,Yes,05/07/2023,17:07:35,05/07/2023,19:22:06,2:14:31,2.24,25,56.05
240673291646906,Mitch Morris,mitch.morris@gmail.com,Yes,05/07/2023,16:29:37,05/07/2023,17:14:50,0:45:13,0.75,25,18.84
997552583456261,Mary Zambrano,mary.zambrano@gmail.com,Yes,05/07/2023,16:24:17,05/07/2023,17:10:30,0:46:13,0.77,25,19.26
207862530390030,Justina Evered,justina.evered@gmail.com,Yes,05/07/2023,14:47:26,05/07/2023,15:53:11,1:05:45,1.1,15,16.44
404163654980752,Jair Valencia,jair.valencia@gmail.com,Yes,05/07/2023,14:39:34,05/07/2023,14:46:39,0:07:05,0.12,20,2.36
359943118466841,Dave Woodhams,dave.woodhams@gmail.com,Yes,05/07/2023,14:30:51,05/07/2023,17:23:02,2:52:11,2.87,32,91.83
697870609476722,Concha Ryley,concha.ryley@gmail.com,Yes,05/07/2023,14:30:00,05/07/2023,16:40:00,2:10:00,2.17,20,43.33
663216407979656,Mary Zambrano,mary.zambrano@gmail.com,Yes,05/07/2023,14:23:37,05/07/2023,14:57:16,0:33:39,0.56,25,14.02
428295184848734,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,13:40:51,05/07/2023,14:06:38,0:25:47,0.43,20,8.59
960836009528186,Joss Eady,joss.eady@gmail.com,Yes,05/07/2023,13:39:57,05/07/2023,13:54:09,0:14:12,0.24,20,4.73
316072544492274,Trista Coy,trista.coy@gmail.com,Yes,05/07/2023,13:39:50,05/07/2023,14:06:42,0:26:52,0.45,15,6.72
429330098287478,Mitch Morris,mitch.morris@gmail.com,Yes,05/07/2023,13:32:41,05/07/2023,14:58:29,1:25:48,1.43,25,35.75
367212768914617,Justina Evered,justina.evered@gmail.com,Yes,05/07/2023,13:26:49,05/07/2023,14:09:06,0:42:17,0.7,15,10.57
226898076149234,Joss Eady,joss.eady@gmail.com,Yes,05/07/2023,13:26:47,05/07/2023,13:38:48,0:12:01,0.2,20,4.01
738398287124580,Imogene Steed,imogene.steed@gmail.com,Yes,05/07/2023,13:20:12,05/07/2023,17:46:29,4:26:17,4.44,32,142.02
432490370726122,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,05/07/2023,13:00:00,05/07/2023,15:00:00,2:00:00,2,20,40
660839185387783,Joss Eady,joss.eady@gmail.com,Yes,05/07/2023,12:34:40,05/07/2023,12:58:58,0:24:18,0.41,20,8.1
939009473061567,Jair Valencia,jair.valencia@gmail.com,Yes,05/07/2023,12:30:00,05/07/2023,14:38:38,2:08:38,2.14,20,42.88
569519893388195,Milburn Paige,milburn.paige@gmail.com,Yes,05/07/2023,12:10:50,05/07/2023,14:45:05,2:34:15,2.57,25,64.27
760997408953370,Carolyn Foster,carolyn.foster@gmail.com,Yes,05/07/2023,12:09:28,05/07/2023,15:08:46,2:59:18,2.99,25,74.71
260142013608940,Carmella Ross,carmella.ross@gmail.com,Yes,05/07/2023,12:05:00,05/07/2023,12:10:00,0:05:00,0.08,25,2.08
749729146191229,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,12:00:58,05/07/2023,12:07:47,0:06:49,0.11,20,2.27
355164719801052,Arron Wolf,arron.wolf@gmail.com,Yes,05/07/2023,12:00:00,05/07/2023,14:00:00,2:00:00,2,0,0
299860054079307,Jair Valencia,jair.valencia@gmail.com,Yes,05/07/2023,12:00:00,05/07/2023,12:30:00,0:30:00,0.5,20,10
883239844539778,Carolyn Foster,carolyn.foster@gmail.com,Yes,05/07/2023,11:59:45,05/07/2023,12:09:24,0:09:39,0.16,25,4.02
950133636047582,Imogene Steed,imogene.steed@gmail.com,Yes,05/07/2023,10:56:01,05/07/2023,11:37:57,0:41:56,0.7,32,22.36
801023732767570,Dave Woodhams,dave.woodhams@gmail.com,Yes,05/07/2023,10:40:35,05/07/2023,13:54:45,3:14:10,3.24,32,103.56
264913589645534,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,10:33:22,05/07/2023,11:11:44,0:38:22,0.64,20,12.79
133621415009891,Trista Coy,trista.coy@gmail.com,Yes,05/07/2023,9:40:00,05/07/2023,10:07:57,0:27:57,0.47,15,6.99
367543741648534,Jair Valencia,jair.valencia@gmail.com,Yes,05/07/2023,9:28:00,05/07/2023,12:00:00,2:32:00,2.53,20,50.67
908394438049716,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,9:08:19,05/07/2023,10:09:18,1:00:59,1.02,20,20.33
935155406232930,Jair Valencia,jair.valencia@gmail.com,Yes,05/07/2023,8:48:09,05/07/2023,9:28:00,0:39:51,0.66,20,13.28
967968494018139,Imogene Steed,imogene.steed@gmail.com,Yes,05/07/2023,8:20:00,05/07/2023,10:00:00,1:40:00,1.67,32,53.33
957240673054226,Joss Eady,joss.eady@gmail.com,Yes,05/07/2023,8:13:37,05/07/2023,9:58:30,1:44:53,1.75,20,34.96
791246802743443,Efrén Irwin,efrén.irwin@gmail.com,Yes,05/07/2023,8:11:12,05/07/2023,8:47:24,0:36:12,0.6,20,12.07
377111947146284,Trista Coy,trista.coy@gmail.com,Yes,05/07/2023,8:05:42,05/07/2023,8:40:00,0:34:18,0.57,15,8.58
128124112732323,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,7:52:40,05/07/2023,8:52:13,0:59:33,0.99,20,19.85
341604605226320,Justina Evered,justina.evered@gmail.com,Yes,05/07/2023,7:35:49,05/07/2023,9:59:54,2:24:05,2.4,15,36.02
774263448665165,Zane González,zane.gonzález@gmail.com,Yes,05/07/2023,7:27:14,05/07/2023,7:34:07,0:06:53,0.11,20,2.29
865696039258181,Efrén Irwin,efrén.irwin@gmail.com,Yes,05/07/2023,6:51:13,05/07/2023,7:58:04,1:06:51,1.11,20,22.28
119423614296387,Kristine Dobson,kristine.dobson@gmail.com,Yes,05/07/2023,6:28:49,05/07/2023,10:07:46,3:38:57,3.65,20,72.98
906066001107894,Milburn Paige,milburn.paige@gmail.com,Yes,05/07/2023,6:24:37,05/07/2023,10:11:24,3:46:47,3.78,25,94.49
996893765640333,Trista Coy,trista.coy@gmail.com,Yes,05/07/2023,6:12:32,05/07/2023,6:29:49,0:17:17,0.29,15,4.32
332282414549224,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,05/07/2023,6:10:00,05/07/2023,6:30:00,0:20:00,0.33,20,6.67
425906656450942,Mitch Morris,mitch.morris@gmail.com,Yes,05/07/2023,5:26:14,05/07/2023,9:22:15,3:56:01,3.93,25,98.34
982841980915815,Concha Ryley,concha.ryley@gmail.com,Yes,05/07/2023,5:00:00,05/07/2023,7:20:00,2:20:00,2.33,20,46.67
964575077186567,Efrén Irwin,efrén.irwin@gmail.com,Yes,05/07/2023,4:48:23,05/07/2023,6:26:36,1:38:13,1.64,20,32.74
512624441850759,Mary Zambrano,mary.zambrano@gmail.com,Yes,05/07/2023,4:39:27,05/07/2023,5:29:57,0:50:30,0.84,25,21.04
501854131632190,Trista Coy,trista.coy@gmail.com,Yes,05/07/2023,4:00:00,05/07/2023,5:05:26,1:05:26,1.09,15,16.36
440637142082872,Imogene Steed,imogene.steed@gmail.com,Yes,04/07/2023,20:33:34,05/07/2023,1:52:08,5:18:34,5.31,32,169.9
595011798245477,Alease Morrison,alease.morrison@gmail.com,Yes,04/07/2023,18:30:00,04/07/2023,19:30:00,1:00:00,1,15,15
724753837527835,Mary Zambrano,mary.zambrano@gmail.com,Yes,04/07/2023,18:27:14,04/07/2023,19:22:07,0:54:53,0.91,25,22.87
768644828114819,Jair Valencia,jair.valencia@gmail.com,Yes,04/07/2023,17:54:46,04/07/2023,18:14:50,0:20:04,0.33,20,6.69
451319963172910,Agatha Ellis,agatha.ellis@gmail.com,Yes,04/07/2023,17:33:39,04/07/2023,18:36:05,1:02:26,1.04,25,26.01
704767317909923,Mitch Morris,mitch.morris@gmail.com,Yes,04/07/2023,17:08:18,04/07/2023,19:47:12,2:38:54,2.65,25,66.21
380150586751722,Mary Zambrano,mary.zambrano@gmail.com,Yes,04/07/2023,16:39:08,04/07/2023,18:06:10,1:27:02,1.45,25,36.26
176102287096237,Joss Eady,joss.eady@gmail.com,Yes,04/07/2023,16:38:26,04/07/2023,17:24:52,0:46:26,0.77,20,15.48
623043475823755,Justina Evered,justina.evered@gmail.com,Yes,04/07/2023,16:37:58,04/07/2023,17:30:00,0:52:02,0.87,15,13.01
569411456547405,Alease Morrison,alease.morrison@gmail.com,Yes,04/07/2023,15:30:00,04/07/2023,18:30:00,3:00:00,3,15,45
120238996731373,Concha Ryley,concha.ryley@gmail.com,Yes,04/07/2023,15:30:00,04/07/2023,16:30:00,1:00:00,1,20,20
458303143536078,Mary Zambrano,mary.zambrano@gmail.com,Yes,04/07/2023,15:25:02,04/07/2023,16:25:30,1:00:28,1.01,25,25.19
673360383803541,Renzo Small,renzo.small@gmail.com,Yes,04/07/2023,15:24:25,04/07/2023,15:38:10,0:13:45,0.23,25,5.73
369079336188335,Carmella Ross,carmella.ross@gmail.com,Yes,04/07/2023,15:23:33,04/07/2023,15:39:02,0:15:29,0.26,25,6.45
474660857986137,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,14:53:46,04/07/2023,15:41:19,0:47:33,0.79,20,15.85
225244206011058,Joss Eady,joss.eady@gmail.com,Yes,04/07/2023,14:49:25,04/07/2023,16:03:11,1:13:46,1.23,20,24.59
165590084909379,Renzo Small,renzo.small@gmail.com,Yes,04/07/2023,14:47:47,04/07/2023,15:23:15,0:35:28,0.59,25,14.78
100536183603976,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,14:43:55,04/07/2023,14:51:03,0:07:08,0.12,20,2.38
457795977091744,Imogene Steed,imogene.steed@gmail.com,Yes,04/07/2023,14:41:19,04/07/2023,15:35:59,0:54:40,0.91,32,29.16
883815975679681,Mitch Morris,mitch.morris@gmail.com,Yes,04/07/2023,12:52:25,04/07/2023,14:07:31,1:15:06,1.25,25,31.29
847027331852483,Carmella Ross,carmella.ross@gmail.com,Yes,04/07/2023,12:50:00,04/07/2023,13:45:03,0:55:03,0.92,25,22.94
596705750148698,Jair Valencia,jair.valencia@gmail.com,Yes,04/07/2023,12:30:00,04/07/2023,15:00:00,2:30:00,2.5,20,50
155644910379603,Concha Ryley,concha.ryley@gmail.com,Yes,04/07/2023,12:30:00,04/07/2023,14:15:00,1:45:00,1.75,20,35
774206339790867,Carolyn Foster,carolyn.foster@gmail.com,Yes,04/07/2023,12:22:05,04/07/2023,15:07:58,2:45:53,2.76,25,69.12
508538653920840,Concha Ryley,concha.ryley@gmail.com,Yes,04/07/2023,12:22:00,04/07/2023,12:30:00,0:08:00,0.13,20,2.67
845108204215677,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,04/07/2023,12:20:00,04/07/2023,15:00:00,2:40:00,2.67,20,53.33
306458532582561,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,12:12:25,04/07/2023,12:20:00,0:07:35,0.13,20,2.53
241158835419934,Renzo Small,renzo.small@gmail.com,Yes,04/07/2023,12:05:23,04/07/2023,13:24:19,1:18:56,1.32,25,32.89
631675378322872,Carolyn Foster,carolyn.foster@gmail.com,Yes,04/07/2023,12:04:37,04/07/2023,12:22:01,0:17:24,0.29,25,7.25
137766531054279,Concha Ryley,concha.ryley@gmail.com,Yes,04/07/2023,12:00:00,04/07/2023,12:22:00,0:22:00,0.37,20,7.33
545392964048706,Jair Valencia,jair.valencia@gmail.com,Yes,04/07/2023,12:00:00,04/07/2023,12:30:00,0:30:00,0.5,20,10
433435821415748,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,04/07/2023,12:00:00,04/07/2023,12:20:00,0:20:00,0.33,20,6.67
101638711294007,Carolyn Foster,carolyn.foster@gmail.com,Yes,04/07/2023,11:51:28,04/07/2023,12:04:33,0:13:05,0.22,25,5.45
616879358095437,Trista Coy,trista.coy@gmail.com,Yes,04/07/2023,11:15:00,04/07/2023,11:30:43,0:15:43,0.26,15,3.93
265988795698669,Milburn Paige,milburn.paige@gmail.com,Yes,04/07/2023,11:00:02,04/07/2023,13:48:01,2:47:59,2.8,25,69.99
939387369875842,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,04/07/2023,11:00:00,04/07/2023,12:00:00,1:00:00,1,20,20
242264527262301,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,10:57:38,04/07/2023,11:30:40,0:33:02,0.55,20,11.01
602920525827989,Imogene Steed,imogene.steed@gmail.com,Yes,04/07/2023,10:48:31,04/07/2023,13:47:18,2:58:47,2.98,32,95.35
149417153030997,Mitch Morris,mitch.morris@gmail.com,Yes,04/07/2023,10:11:47,04/07/2023,12:31:06,2:19:19,2.32,25,58.05
421702899825741,Jair Valencia,jair.valencia@gmail.com,Yes,04/07/2023,8:59:07,04/07/2023,12:00:00,3:00:53,3.01,20,60.29
772652344257141,Joss Eady,joss.eady@gmail.com,Yes,04/07/2023,8:35:49,04/07/2023,8:49:14,0:13:25,0.22,20,4.47
504814688971509,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,04/07/2023,8:20:00,04/07/2023,9:20:00,1:00:00,1,20,20
926205509933618,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/07/2023,8:19:50,04/07/2023,11:11:38,2:51:48,2.86,32,91.63
910222754906919,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,8:18:45,04/07/2023,10:09:20,1:50:35,1.84,20,36.86
194145387490760,Agatha Ellis,agatha.ellis@gmail.com,Yes,04/07/2023,8:01:30,04/07/2023,8:49:16,0:47:46,0.8,25,19.9
415451212100926,Concha Ryley,concha.ryley@gmail.com,Yes,04/07/2023,8:00:00,04/07/2023,9:00:00,1:00:00,1,20,20
664549933664753,Efrén Irwin,efrén.irwin@gmail.com,Yes,04/07/2023,7:41:00,04/07/2023,8:57:33,1:16:33,1.28,20,25.52
448113595050993,Zane González,zane.gonzález@gmail.com,Yes,04/07/2023,7:30:37,04/07/2023,8:03:17,0:32:40,0.54,20,10.89
691075279308210,Trista Coy,trista.coy@gmail.com,Yes,04/07/2023,7:27:32,04/07/2023,8:54:07,1:26:35,1.44,15,21.65
190037026155101,Joss Eady,joss.eady@gmail.com,Yes,04/07/2023,6:42:49,04/07/2023,8:03:11,1:20:22,1.34,20,26.79
124340738897542,Mary Zambrano,mary.zambrano@gmail.com,Yes,04/07/2023,6:34:11,04/07/2023,7:06:53,0:32:42,0.55,25,13.63
563761169286490,Kristine Dobson,kristine.dobson@gmail.com,Yes,04/07/2023,6:20:37,04/07/2023,10:12:38,3:52:01,3.87,20,77.34
969017150647290,Efrén Irwin,efrén.irwin@gmail.com,Yes,04/07/2023,6:15:00,04/07/2023,6:28:00,0:13:00,0.22,20,4.33
989652226619922,Alease Morrison,alease.morrison@gmail.com,Yes,04/07/2023,6:00:00,04/07/2023,7:00:00,1:00:00,1,15,15
576672387337966,Wilfrid Moreno,wilfrid.moreno@gmail.com,Yes,04/07/2023,6:00:00,04/07/2023,10:00:00,4:00:00,4,30,120
658410759480083,Trista Coy,trista.coy@gmail.com,Yes,04/07/2023,5:32:04,04/07/2023,6:19:24,0:47:20,0.79,15,11.83
860257814125195,Milburn Paige,milburn.paige@gmail.com,Yes,04/07/2023,5:29:15,04/07/2023,7:21:42,1:52:27,1.87,25,46.85
547860731402007,Jair Valencia,jair.valencia@gmail.com,Yes,04/07/2023,5:00:00,04/07/2023,6:00:00,1:00:00,1,20,20
964878304113674,Efrén Irwin,efrén.irwin@gmail.com,Yes,04/07/2023,4:44:32,04/07/2023,6:00:34,1:16:02,1.27,20,25.34
657885819262922,Mitch Morris,mitch.morris@gmail.com,Yes,04/07/2023,4:41:25,04/07/2023,8:31:54,3:50:29,3.84,25,96.03
397762024057634,Mary Zambrano,mary.zambrano@gmail.com,Yes,04/07/2023,4:24:10,04/07/2023,5:13:01,0:48:51,0.81,25,20.35
684341243851061,Trista Coy,trista.coy@gmail.com,Yes,04/07/2023,4:06:47,04/07/2023,5:08:22,1:01:35,1.03,15,15.4
275025993186240,Trista Coy,trista.coy@gmail.com,Yes,04/07/2023,0:38:02,04/07/2023,3:20:03,2:42:01,2.7,15,40.5
775641358512096,Justina Evered,justina.evered@gmail.com,Yes,03/07/2023,20:23:11,03/07/2023,21:28:08,1:04:57,1.08,15,16.24
996128352548015,Agatha Ellis,agatha.ellis@gmail.com,Yes,03/07/2023,20:07:56,03/07/2023,23:52:50,3:44:54,3.75,25,93.71
446242586084552,Milburn Paige,milburn.paige@gmail.com,Yes,03/07/2023,18:14:10,03/07/2023,20:20:16,2:06:06,2.1,25,52.54
891326952074612,Imogene Steed,imogene.steed@gmail.com,Yes,03/07/2023,17:20:40,03/07/2023,21:11:27,3:50:47,3.85,32,123.08
773959288197594,Zane González,zane.gonzález@gmail.com,Yes,03/07/2023,16:56:58,03/07/2023,17:26:08,0:29:10,0.49,20,9.72
280858858326779,Renzo Small,renzo.small@gmail.com,Yes,03/07/2023,16:26:11,03/07/2023,17:08:33,0:42:22,0.71,25,17.65
905330020539337,Zane González,zane.gonzález@gmail.com,Yes,03/07/2023,16:22:55,03/07/2023,16:54:40,0:31:45,0.53,20,10.58
335060698653521,Zane González,zane.gonzález@gmail.com,Yes,03/07/2023,16:12:56,03/07/2023,16:21:39,0:08:43,0.15,20,2.91
390268645497696,Dave Woodhams,dave.woodhams@gmail.com,Yes,03/07/2023,15:37:00,03/07/2023,20:28:15,4:51:15,4.85,32,155.33
475723008408803,Trista Coy,trista.coy@gmail.com,Yes,03/07/2023,15:19:51,03/07/2023,16:20:15,1:00:24,1.01,15,15.1
976978172552187,Agatha Ellis,agatha.ellis@gmail.com,Yes,03/07/2023,15:19:47,03/07/2023,16:28:00,1:08:13,1.14,25,28.42
724381697056717,Mary Zambrano,mary.zambrano@gmail.com,Yes,03/07/2023,14:15:30,03/07/2023,17:15:34,3:00:04,3,25,75.03
216374767161834,Wilfrid Moreno,wilfrid.moreno@gmail.com,Yes,03/07/2023,14:00:00,03/07/2023,17:00:00,3:00:00,3,30,90
692079356643295,Concha Ryley,concha.ryley@gmail.com,Yes,03/07/2023,14:00:00,03/07/2023,15:40:00,1:40:00,1.67,20,33.33
355678988601253,Joss Eady,joss.eady@gmail.com,Yes,03/07/2023,13:56:57,03/07/2023,15:31:18,1:34:21,1.57,20,31.45
946772494691598,Justina Evered,justina.evered@gmail.com,Yes,03/07/2023,13:54:18,03/07/2023,16:18:01,2:23:43,2.4,15,35.93
979806782699389,Dave Woodhams,dave.woodhams@gmail.com,Yes,03/07/2023,13:46:39,03/07/2023,15:15:00,1:28:21,1.47,32,47.12
463724157254068,Renzo Small,renzo.small@gmail.com,Yes,03/07/2023,13:40:00,03/07/2023,14:25:02,0:45:02,0.75,25,18.76
880971624114231,Carmella Ross,carmella.ross@gmail.com,Yes,03/07/2023,13:30:37,03/07/2023,14:38:02,1:07:25,1.12,25,28.09
805925904414805,Carmella Ross,carmella.ross@gmail.com,Yes,03/07/2023,13:10:46,03/07/2023,13:14:21,0:03:35,0.06,25,1.49
678543854009851,Renzo Small,renzo.small@gmail.com,Yes,03/07/2023,13:06:52,03/07/2023,13:13:11,0:06:19,0.11,25,2.63
236169759926380,Jair Valencia,jair.valencia@gmail.com,Yes,03/07/2023,13:00:00,03/07/2023,14:15:00,1:15:00,1.25,20,25
457564352926500,Kennedy Royceston,kennedy.royceston@gmail.com,Yes,03/07/2023,13:00:00,03/07/2023,15:00:00,2:00:00,2,20,40
790483585027668,Zane González,zane.gonzález@gmail.com,Yes,03/07/2023,12:54:39,03/07/2023,13:13:48,0:19:09,0.32,20,6.38
563056442360254,Justina Evered,justina.evered@gmail.com,Yes,03/07/2023,12:54:20,03/07/2023,13:13:58,0:19:38,0.33,15,4.91
850211046342794,Renzo Small,renzo.small@gmail.com,Yes,03/07/2023,12:38:03,03/07/2023,12:55:35,0:17:32,0.29,25,7.31
453907037173390,Carmella Ross,carmella.ross@gmail.com,Yes,03/07/2023,12:36:00,03/07/2023,13:10:00,0:34:00,0.57,25,14.17
213327849192958,Milburn Paige,milburn.paige@gmail.com,Yes,03/07/2023,12:25:51,03/07/2023,14:21:22,1:55:31,1.93,25,48.13
342899322582867,Concha Ryley,concha.ryley@gmail.com,Yes,03/07/2023,12:20:00,03/07/2023,12:45:00,0:25:00,0.42,20,8.33
956221388096990,Agatha Ellis,agatha.ellis@gmail.com,Yes,03/07/2023,12:12:00,03/07/2023,13:02:49,0:50:49,0.85,25,21.17
194585761305980,Zane González,zane.gonzález@gmail.com,Yes,03/07/2023,12:02:34,03/07/2023,12:17:34,0:15:00,0.25,20,5
187018349570399,Wilfrid Moreno,wilfrid.moreno@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,14:00:00,2:00:00,2,30,60
919019321826134,Kristine Dobson,kristine.dobson@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,13:00:00,1:00:00,1,20,20
257826019221797,Alease Morrison,alease.morrison@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,15:00:00,3:00:00,3,15,45
843649614403692,Jair Valencia,jair.valencia@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,13:00:00,1:00:00,1,20,20
833484361712299,Milburn Paige,milburn.paige@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,12:25:25,0:25:25,0.42,25,10.59
807490945187307,Efrén Irwin,efrén.irwin@gmail.com,Yes,03/07/2023,12:00:00,03/07/2023,12:45:00,0:45:00,0.75,20,15
