Purchase date,Approved date,Released date,Counterpart email,Buyer document,Transaction description,Reference code,Mercadopago operation ID,Operation status,Operation status detail,Operation type,Transaction amount,Mercadopago fee,Third party marketplace fee,Shipping cost,Discount to your counterpart,Received amount,Installment,Payment type,Refunded amount,Refund operator,Claim ID,Chargeback ID,Marketplace,Online business sale number,Financing fee,Ticket number
28/11/2023 8:31,28/11/2023 8:31,16/12/2023 8:31,user8991L@email.com,,Purchase in Mundo Tecno®️,rgSK7t8LJRcDKBAS6MXj9RjRI,67572911089,approved,accredited,regular_payment,25000,-1025,0,0,0,22750,1,account_money,0,,,,NONE,13649033181,0,
28/11/2023 8:29,28/11/2023 8:29,16/12/2023 8:29,user6299F@email.com,CUIT 2006068,Purchase in Mundo Tecno®️,rn4k9Z8qaFaGZ1joTKMEaTlOp,67758233262,approved,accredited,regular_payment,11094,-454.85,0,0,0,10095.54,1,credit_card,0,,,,NONE,13652589416,0,
28/11/2023 8:29,28/11/2023 13:57,16/12/2023 13:57,user3419O@email.com,,Purchase in Mundo Tecno®️,r9IZ23m6KPW8sDqYlmmGkJrqH,67758175852,approved,accredited,regular_payment,25000,-1025,0,0,0,23375,1,ticket,0,,,,NONE,13649018771,0,
28/11/2023 8:24,28/11/2023 8:24,16/12/2023 8:24,user5985J@email.com,,Purchase in Mundo Tecno®️,rukTyfBTgYy4iKaMCHLpvByEQ,67572657691,approved,accredited,regular_payment,17500,-717.5,0,0,0,16712.5,1,credit_card,0,,,,NONE,13652517730,0,
28/11/2023 8:11,28/11/2023 8:11,16/12/2023 8:11,user7425D@email.com,CUIT 2714715,Purchase in Mundo Tecno®️,rXNbHTrETph6wB78yHyhz9Ibb,67757820264,approved,accredited,regular_payment,25000,-1025,0,0,0,23875,1,credit_card,0,,,,NONE,13648769229,0,
28/11/2023 8:01,28/11/2023 8:01,16/12/2023 8:01,user3527W@email.com,,Purchase in Mundo Tecno®️,r4EH2wKvDchuTdA6jTDL1VX7T,67757411214,approved,accredited,regular_payment,7500,-307.5,0,0,0,7162.5,1,debit_card,0,,,,NONE,13652213246,0,
28/11/2023 7:57,28/11/2023 7:57,16/12/2023 7:57,user8984J@email.com,,Purchase in Mundo Tecno®️,rLm6bw5hbOqmy7lqRQAx2O8NF,67757281440,approved,accredited,regular_payment,13410,-549.81,0,0,0,12538.35,2,credit_card,0,,,,NONE,13648593759,0,
28/11/2023 7:03,28/11/2023 7:03,16/12/2023 7:03,user5119M@email.com,,Purchase in Mundo Tecno®️,rBmf11D7jGanddSfXgg2MmPYV,67756248140,approved,accredited,regular_payment,17500,-717.5,0,0,0,15925,1,credit_card,0,,,,NONE,13651644446,0,
28/11/2023 6:41,28/11/2023 6:41,16/12/2023 6:41,user1589O@email.com,,Purchase in Mundo Tecno®️,rU04pKkubhmAigi8SvSZKysXV,67570389403,approved,accredited,regular_payment,6900,-282.9,0,0,0,6451.5,1,credit_card,0,,,,NONE,13651517318,0,
28/11/2023 5:58,28/11/2023 5:58,16/12/2023 5:58,user8347U@email.com,CUIL 2706710,Purchase in Mundo Tecno®️,rHZ5t6Y4LottC6cmEYdXO398R,67569888577,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13647766391,0,
28/11/2023 1:57,,,user4375K@email.com,CUIT 2728704,Purchase in Mundo Tecno®️,rQNtVzoj5mGc5ApKyMzBvg6qp,67567997093,cancelled,expired,regular_payment,17500,0,0,0,0,0,1,ticket,0,,,,NONE,13647305771,0,
28/11/2023 1:00,28/11/2023 1:00,16/12/2023 1:00,user2612F@email.com,,Purchase in Mundo Tecno®️,rK8mVD5yteMLRheDw6y6WBvm8,67752588034,approved,accredited,regular_payment,14900,-610.9,0,0,0,14006,1,credit_card,0,,,,NONE,13650603984,0,
28/11/2023 0:04,28/11/2023 0:04,16/12/2023 0:04,user9847Q@email.com,CUIT 2711272,Purchase in Mundo Tecno®️,ryvTDsHnPVjFbgDYq7uyUg54U,67566227733,approved,accredited,regular_payment,20490,-840.09,0,0,0,18645.9,1,debit_card,0,,,,NONE,13650162482,0,
27/11/2023 23:34,27/11/2023 23:34,15/12/2023 23:34,user9482B@email.com,,Purchase in Mundo Tecno®️,r67LNwu8r992Kxh5nDFZkPVYN,67565467869,approved,accredited,regular_payment,24900,-1020.9,0,0,0,23406,1,debit_card,0,,,,NONE,13646222909,0,
27/11/2023 23:33,,,user8343O@email.com,,Purchase in Mundo Tecno®️,r67LNwu8r992Kxh5nDFZkPVYN,67565491345,rejected,cc_rejected_other_reason,regular_payment,24900,0,0,0,0,0,1,credit_card,0,,,,NONE,13646222909,0,
27/11/2023 23:15,27/11/2023 23:15,15/12/2023 23:15,user7051K@email.com,,Purchase in Mundo Tecno®️,rlwinIj8eKp2eTOrq90zfxzWm,67565116289,approved,accredited,regular_payment,7500,-307.5,0,0,0,7162.5,1,debit_card,0,,,,NONE,13649562362,0,
27/11/2023 22:58,27/11/2023 22:58,15/12/2023 22:58,user6977W@email.com,,Purchase in Mundo Tecno®️,rPnAqvbZKAouJ9K7Rb2i5WfTv,67564578619,approved,accredited,regular_payment,9500,-389.5,0,0,0,8645,1,account_money,0,,,,NONE,13645749863,0,
27/11/2023 22:27,27/11/2023 22:27,15/12/2023 22:27,user2040W@email.com,CUIL 2717168,Purchase in Mundo Tecno®️,rRdavRrEGln5fXyaJKV3Ij2Vv,67563377127,approved,accredited,regular_payment,11094,-454.85,0,0,0,10317.42,1,debit_card,0,,,,NONE,13645235535,0,
27/11/2023 22:23,,,user8686W@email.com,,Purchase in Mundo Tecno®️,reoqYHKWoor8dSsR0RSzAt2EH,67563316381,cancelled,expired,regular_payment,19500,0,0,0,0,0,1,ticket,0,,,,NONE,13648718618,0,
27/11/2023 22:22,,,user1857O@email.com,,Purchase in Mundo Tecno®️,reoqYHKWoor8dSsR0RSzAt2EH,67563131647,cancelled,expired,regular_payment,19500,0,0,0,0,0,1,ticket,0,,,,NONE,13645138415,0,
27/11/2023 22:12,,,user3410O@email.com,,Purchase in Mundo Tecno®️,reoqYHKWoor8dSsR0RSzAt2EH,67562755563,rejected,cc_rejected_high_risk,regular_payment,19500,0,0,0,0,0,1,credit_card,0,,,,NONE,13648455256,0,
27/11/2023 22:09,,,user8414A@email.com,,Purchase in Mundo Tecno®️,reoqYHKWoor8dSsR0RSzAt2EH,67562780527,rejected,cc_rejected_call_for_authorize,regular_payment,19500,0,0,0,0,0,1,credit_card,0,,,,NONE,13648455256,0,
27/11/2023 22:02,27/11/2023 22:02,15/12/2023 22:02,user4426Q@email.com,,Purchase in Mundo Tecno®️,rZFtYU1vnG31JTKPEj2ivYYwN,67747794198,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13648290856,0,
27/11/2023 21:53,27/11/2023 21:53,15/12/2023 21:53,user7325F@email.com,,Purchase in Mundo Tecno®️,rvrltXdnFDAW9AcbYjpvorKnS,67747400472,approved,accredited,regular_payment,7500,-307.5,0,0,0,7050,1,debit_card,0,,,,NONE,13648090120,0,
27/11/2023 21:45,27/11/2023 21:45,15/12/2023 21:45,user7053L@email.com,,Purchase in Mundo Tecno®️,rN1mSCjfKGIKI0UmhWR1eMyXo,67561526009,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13644385691,0,
27/11/2023 21:42,,,user9204H@email.com,,Purchase in Mundo Tecno®️,rN1mSCjfKGIKI0UmhWR1eMyXo,67561459627,rejected,cc_rejected_bad_filled_security_code,regular_payment,9500,0,0,0,0,0,1,credit_card,0,,,,NONE,13647821920,0,
27/11/2023 21:37,,,user1463N@email.com,CUIT 2711272,Purchase in Mundo Tecno®️,rxBO8qMJUlihocgelR6OIpmGd,67561255059,rejected,cc_rejected_bad_filled_security_code,regular_payment,19500,0,0,0,0,0,1,debit_card,0,,,,NONE,13647762560,0,
27/11/2023 21:37,,,user3618X@email.com,CUIT 2711272,Purchase in Mundo Tecno®️,rxBO8qMJUlihocgelR6OIpmGd,67561296603,rejected,cc_rejected_bad_filled_security_code,regular_payment,19500,0,0,0,0,0,1,debit_card,0,,,,NONE,13647762560,0,
27/11/2023 21:37,,,user1952F@email.com,CUIT 2711272,Purchase in Mundo Tecno®️,rxBO8qMJUlihocgelR6OIpmGd,67561183867,rejected,cc_rejected_bad_filled_security_code,regular_payment,19500,0,0,0,0,0,1,debit_card,0,,,,NONE,13647762560,0,
27/11/2023 20:33,27/11/2023 20:33,15/12/2023 20:33,user5684M@email.com,,Purchase in Mundo Tecno®️,rOPXDSih25GSInDMlhwEtXK4h,67557960147,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13642532127,0,
27/11/2023 19:38,29/11/2023 11:21,17/12/2023 11:21,user7887P@email.com,,Purchase in Mundo Tecno®️,ryXgfOppVks2ibZq9BaQiewFL,67739904822,approved,accredited,regular_payment,12900,-528.9,0,0,0,11739,1,ticket,0,,,,NONE,13640945257,0,
27/11/2023 19:36,27/11/2023 19:36,15/12/2023 19:36,user4896K@email.com,,Purchase in Mundo Tecno®️,rzgKqEhlmIp1WFDCuRd1EeYlB,67554582469,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,account_money,0,,,,NONE,13644461664,0,
27/11/2023 19:30,27/11/2023 19:30,15/12/2023 19:30,user1177U@email.com,,Purchase in Mundo Tecno®️,r8jEjE5EVuHL13Tn4EFZGYeQY,67739470756,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13644288508,0,
27/11/2023 19:29,27/11/2023 19:29,15/12/2023 19:29,user5716A@email.com,,Purchase in Mundo Tecno®️,rZJFeiTepmkhsWgLOO4XUU2g6,67739315248,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,debit_card,0,,,,NONE,13644244802,0,
27/11/2023 19:26,27/11/2023 19:26,15/12/2023 19:26,user7501C@email.com,,Purchase in Mundo Tecno®️,rhpNX4J0yc88YYrAFaoqlYM5T,67739092006,approved,accredited,regular_payment,29000,-1189,0,0,0,27115,1,debit_card,0,,,,NONE,13640623135,0,
27/11/2023 18:57,27/11/2023 18:57,15/12/2023 18:57,user4178N@email.com,,Purchase in Mundo Tecno®️,rw2GdSlQH5QJ4ELnfk6j6LmUQ,67552088561,approved,accredited,regular_payment,40334,-1653.69,0,0,0,37913.96,3,credit_card,0,,,,NONE,13643170152,0,
27/11/2023 18:46,27/11/2023 18:46,15/12/2023 18:46,user6225X@email.com,CUIT 2012537,Purchase in Mundo Tecno®️,rkeBKTsxh5GNEClNxmj16Ela4,67736688950,approved,accredited,regular_payment,19900,-815.9,0,0,0,18706,1,credit_card,0,,,,NONE,13643011778,0,
27/11/2023 18:34,27/11/2023 18:34,15/12/2023 18:34,user3883D@email.com,,Purchase in Mundo Tecno®️,r8iCKYJtWaKczWB65eEQ2DZ1w,67735779728,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,account_money,0,,,,NONE,13639077633,0,
27/11/2023 18:30,27/11/2023 18:30,15/12/2023 18:30,user8227S@email.com,,Purchase in Mundo Tecno®️,r6dY5gmSHjzSkaw3JmSYKNbV9,67550261147,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,account_money,0,,,,NONE,13642506692,0,
27/11/2023 18:28,27/11/2023 18:28,15/12/2023 18:28,user3316X@email.com,,Purchase in Mundo Tecno®️,r8mM797zhaBOC6pzcKpt3yLJ4,67735580274,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,debit_card,0,,,,NONE,13642448414,0,
27/11/2023 18:27,27/11/2023 18:27,15/12/2023 18:27,user3440V@email.com,,Purchase in Mundo Tecno®️,rvr9FpQFL2SBts4jbxuySFLMb,67550178665,approved,accredited,regular_payment,19500,-799.5,0,0,0,17745,1,credit_card,0,,,,NONE,13642439594,0,
27/11/2023 18:26,27/11/2023 18:26,15/12/2023 18:26,user3749G@email.com,,Purchase in Mundo Tecno®️,rQGPSrSK0Gy81OJgegGNQAqyK,67735426948,approved,accredited,regular_payment,17595,-721.4,0,0,0,16451.32,1,debit_card,0,,,,NONE,13642417080,0,
27/11/2023 18:10,27/11/2023 18:10,15/12/2023 18:10,user2052X@email.com,,Purchase in Mundo Tecno®️,rph14NtgXSXzplrNE3KBN9G9V,67734380692,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,debit_card,0,,,,NONE,13638393255,0,
27/11/2023 18:09,27/11/2023 18:09,15/12/2023 18:09,user3635E@email.com,CUIL 2721535,Purchase in Mundo Tecno®️,rzTiY1em8ljxa0cK3b6cvv6PY,67734232042,approved,accredited,regular_payment,19900,-815.9,0,0,0,19004.5,1,credit_card,0,,,,NONE,13638380169,0,
27/11/2023 18:03,27/11/2023 18:03,15/12/2023 18:03,user9919R@email.com,,Purchase in Mundo Tecno®️,rezEK7VdmczkyarLdeRLvok34,67734018666,approved,accredited,regular_payment,7500,-307.5,0,0,0,7050,1,account_money,0,,,,NONE,13638185505,0,
27/11/2023 17:33,27/11/2023 17:33,15/12/2023 17:33,user6742X@email.com,CUIT 2710219,Purchase in Mundo Tecno®️,r4vrvFAT62z3mR9h8M3JAdbwm,67732221148,approved,accredited,regular_payment,19500,-799.5,0,0,0,17647.5,1,credit_card,0,,,,NONE,13640925190,0,
27/11/2023 16:27,27/11/2023 16:27,15/12/2023 16:27,user7956P@email.com,,Purchase in Mundo Tecno®️,rUM7zG1OE6MMDJ2f67f6w1STp,67728395512,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13635726171,0,
27/11/2023 16:08,27/11/2023 16:08,15/12/2023 16:08,user5963Y@email.com,CUIL 2712718,Purchase in Mundo Tecno®️,rfAxlVZHpwpL5hyejDQB2jzD0,67542248597,approved,accredited,regular_payment,34200,-1402.2,0,0,0,32148,1,credit_card,0,,,,NONE,13638836450,0,
27/11/2023 16:06,27/11/2023 16:06,15/12/2023 16:06,user6080Q@email.com,,Purchase in Mundo Tecno®️,rcQD3LDDvqokbdXUTr6kkt9Ur,67542169325,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13638766890,0,
27/11/2023 16:05,27/11/2023 16:05,15/12/2023 16:05,user1662F@email.com,,Purchase in Mundo Tecno®️,rdWBoj1zD6fOcAV0nwjn745XI,67727219320,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,account_money,0,,,,NONE,13638762212,0,
27/11/2023 15:38,27/11/2023 15:38,15/12/2023 15:38,user1127B@email.com,,Purchase in Mundo Tecno®️,rbPjOVwzWEWXbpxlbVAirJcHB,67726004742,approved,accredited,regular_payment,22500,-922.5,0,0,0,21487.5,6,credit_card,0,,,,NONE,13638143564,0,
27/11/2023 15:06,27/11/2023 15:06,15/12/2023 15:06,user9158C@email.com,,Purchase in Mundo Tecno®️,rOBbslY2M4G6PvbdqdcZaxt9L,67539175531,approved,accredited,regular_payment,19000,-779,0,0,0,17860,1,account_money,0,,,,NONE,13637471768,0,
27/11/2023 14:49,27/11/2023 14:49,15/12/2023 14:49,user1324M@email.com,,Purchase in Mundo Tecno®️,rvuxqJ5wFhkE28p4udtZEIogp,67723580572,approved,accredited,regular_payment,17500,-717.5,0,0,0,16712.5,1,credit_card,0,,,,NONE,13637078968,0,
27/11/2023 14:48,27/11/2023 14:48,15/12/2023 14:48,user3288E@email.com,,Purchase in Mundo Tecno®️,rZ7fQzTOSULCjdriLueepAjCY,67538364667,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13637047180,0,
27/11/2023 14:45,27/11/2023 14:45,15/12/2023 14:45,user2591E@email.com,,Purchase in Mundo Tecno®️,r4QTU7nVnZWMtJW5YQsueTJjK,67723422616,approved,accredited,regular_payment,52200,-2140.2,0,0,0,49068,1,account_money,0,,,,NONE,13637002814,0,
27/11/2023 14:42,,,user9183M@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67538009405,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:42,,,user1308Z@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67723286672,rejected,cc_rejected_insufficient_amount,regular_payment,52200,0,0,0,0,0,1,debit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:41,,,user5974W@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67723238646,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:41,,,user3716Z@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67538038743,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:41,27/11/2023 14:41,15/12/2023 14:41,user2041O@email.com,,Purchase in Mundo Tecno®️,r5GGYNmZOX8nneS3HGBkdiLlv,67538052469,approved,accredited,regular_payment,35820,-1468.62,0,0,0,34208.1,1,account_money,0,,,,NONE,13636906102,0,
27/11/2023 14:41,,,user4360N@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67723115344,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:41,,,user6410A@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67537992875,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:40,,,user4855Z@email.com,,Purchase in Mundo Tecno®️,rZuFPVRA9BqxpeDrvD6f9j0Zm,67723093214,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633332785,0,
27/11/2023 14:34,27/11/2023 14:34,15/12/2023 14:34,user5805F@email.com,,Purchase in Mundo Tecno®️,rvfz0yxrMiwY9BpEv4kHZfOBM,67722787106,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,credit_card,0,,,,NONE,13636734308,0,
27/11/2023 14:32,,,user8671W@email.com,,Purchase in Mundo Tecno®️,rRkTwBTKFCmkzvVW1pzJYjWMI,67722768464,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,2,credit_card,0,,,,NONE,13633126913,0,
27/11/2023 14:32,,,user6433E@email.com,,Purchase in Mundo Tecno®️,rRkTwBTKFCmkzvVW1pzJYjWMI,67722736536,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,1,credit_card,0,,,,NONE,13633126913,0,
27/11/2023 14:31,,,user9484K@email.com,,Purchase in Mundo Tecno®️,rRkTwBTKFCmkzvVW1pzJYjWMI,67537447755,rejected,cc_rejected_insufficient_amount,regular_payment,52200,0,0,0,0,0,1,debit_card,0,,,,NONE,13633126913,0,
27/11/2023 14:31,,,user8899T@email.com,,Purchase in Mundo Tecno®️,rRkTwBTKFCmkzvVW1pzJYjWMI,67722631182,rejected,cc_rejected_call_for_authorize,regular_payment,52200,0,0,0,0,0,2,credit_card,0,,,,NONE,13633126913,0,
27/11/2023 14:31,27/11/2023 14:31,15/12/2023 14:31,user1746N@email.com,CUIT 2711483,Purchase in Mundo Tecno®️,rgxQaP1Tv5cfEH5j2Ubn5kSGY,67537386061,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,debit_card,0,,,,NONE,13633130493,0,
27/11/2023 14:14,,,user2050B@email.com,,Purchase in Mundo Tecno®️,rE4j1aADqpw3dyhnRWv50jOGd,67721694082,rejected,cc_rejected_bad_filled_security_code,regular_payment,19500,0,0,0,0,0,1,debit_card,0,,,,NONE,13636280414,0,
27/11/2023 14:14,,,user1013F@email.com,,Purchase in Mundo Tecno®️,rVbya2lEfXl5nfdX7Rzc8AVGn,67721640084,rejected,cc_rejected_insufficient_amount,regular_payment,6900,0,0,0,0,0,1,debit_card,0,,,,NONE,13632741555,0,
27/11/2023 14:14,,,user9227F@email.com,,Purchase in Mundo Tecno®️,rE4j1aADqpw3dyhnRWv50jOGd,67721622090,rejected,cc_rejected_bad_filled_security_code,regular_payment,19500,0,0,0,0,0,1,debit_card,0,,,,NONE,13636280414,0,
27/11/2023 14:06,27/11/2023 14:06,15/12/2023 14:06,user5276P@email.com,CUIT 2018334,Purchase in Mundo Tecno®️,rlV6DFDfsX5DX4cjg4pIyHTnS,67721340872,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,debit_card,0,,,,NONE,13632555519,0,
27/11/2023 14:05,27/11/2023 14:05,15/12/2023 14:05,user6538P@email.com,,Purchase in Mundo Tecno®️,r5Y0IHDG3oFO0z5dEdKi1OFPv,67536170591,approved,accredited,regular_payment,25990,-1065.59,0,0,0,24300.65,1,credit_card,0,,,,NONE,13632533471,0,
27/11/2023 13:49,27/11/2023 13:49,15/12/2023 13:49,user2818Y@email.com,CUIT 2004514,Purchase in Mundo Tecno®️,rYM8fuSI7fYaiCImlNRcEm1A7,67535274671,approved,accredited,regular_payment,7500,-307.5,0,0,0,7012.5,1,credit_card,0,,,,NONE,13635666270,0,
27/11/2023 13:42,27/11/2023 13:42,15/12/2023 13:42,user8988R@email.com,CUIL 2714467,Purchase in Mundo Tecno®️,rzJoUX7hHDee9l7NSZ6kiiCaH,67720108412,approved,accredited,regular_payment,14500,-594.5,0,0,0,13557.5,1,credit_card,0,,,,NONE,13635488506,0,
27/11/2023 13:38,27/11/2023 13:38,15/12/2023 13:38,user1196O@email.com,,Purchase in Mundo Tecno®️,rI7cBT436JepjQaWxEoHRbTOZ,67534736461,approved,accredited,regular_payment,25000,-1025,0,0,0,23375,1,account_money,0,,,,NONE,13635382062,0,
27/11/2023 13:03,27/11/2023 13:03,15/12/2023 13:03,user8959B@email.com,,Purchase in Mundo Tecno®️,rpHEQFIzCLwD6OmNHF5SnfsWN,67532590821,approved,accredited,regular_payment,29000,-1189,0,0,0,26245,1,debit_card,0,,,,NONE,13634404124,0,
27/11/2023 13:00,27/11/2023 13:00,15/12/2023 13:00,user7070A@email.com,,Purchase in Mundo Tecno®️,rORnqycHevAhUGTYAAtOR6qHS,67532524235,approved,accredited,regular_payment,17000,-697,0,0,0,15895,1,account_money,0,,,,NONE,13630795991,0,
27/11/2023 12:51,27/11/2023 12:51,15/12/2023 12:51,user3616Q@email.com,,Purchase in Mundo Tecno®️,rMPztq6meuDgvMfiRiUcrXug1,67531816725,approved,accredited,regular_payment,7500,-307.5,0,0,0,7012.5,3,credit_card,0,,,,NONE,13634064350,0,
27/11/2023 12:45,27/11/2023 12:45,15/12/2023 12:45,user8276A@email.com,,Purchase in Mundo Tecno®️,rMeuj5PDrIHUhI02zwn10m1aC,67716435314,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13633895126,0,
27/11/2023 12:31,27/11/2023 12:31,15/12/2023 12:31,user9001A@email.com,,Purchase in Mundo Tecno®️,rdxaKxYSQF5lBNDilVopkL8lM,67530510807,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13633466120,0,
27/11/2023 12:24,27/11/2023 12:24,15/12/2023 12:24,user8759O@email.com,,Purchase in Mundo Tecno®️,rbf7qbeQqRCpIpZ3woB2U5ory,67715234584,approved,accredited,regular_payment,6900,-282.9,0,0,0,6589.5,1,digital_currency,0,,,,NONE,13629710439,0,
27/11/2023 12:10,27/11/2023 12:10,15/12/2023 12:10,user4932E@email.com,,Purchase in Mundo Tecno®️,rVi3M7efFssIB4TCIE9mTvPou,67529266243,approved,accredited,regular_payment,25000,-1025,0,0,0,22750,1,debit_card,0,,,,NONE,13629242565,0,
27/11/2023 11:52,27/11/2023 11:52,15/12/2023 11:52,user7053M@email.com,CUIT 2711900,Purchase in Mundo Tecno®️,ryVCrxyPBH920sfqGZjMvTm4A,67528058777,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,credit_card,0,,,,NONE,13628688767,0,
27/11/2023 11:49,27/11/2023 11:49,15/12/2023 11:49,user6197T@email.com,,Purchase in Mundo Tecno®️,rSp2GZTXwP5EhwSy9pCoAvUkc,67712801458,approved,accredited,regular_payment,54400,-2230.4,0,0,0,50864,1,account_money,0,,,,NONE,13632247050,0,
27/11/2023 11:46,27/11/2023 11:46,15/12/2023 11:46,user1708N@email.com,CUIL 2704563,Purchase in Mundo Tecno®️,rsFXEXSUoffClLcl8G2BXv8Pt,67527631017,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13632163172,0,
27/11/2023 11:42,27/11/2023 11:42,15/12/2023 11:42,user8718Y@email.com,,Purchase in Mundo Tecno®️,rJZskfgT0yYlys2EBVsAEN03s,67527285691,approved,accredited,regular_payment,6900,-282.9,0,0,0,6451.5,1,debit_card,0,,,,NONE,13628494755,0,
27/11/2023 11:16,27/11/2023 11:16,15/12/2023 11:16,user7735Q@email.com,CUIT 2017770,Purchase in Mundo Tecno®️,rf99EJloFj8QjMnGCfVB8hHx2,67710934364,approved,accredited,regular_payment,19900,-815.9,0,0,0,19004.5,1,credit_card,0,,,,NONE,13627799087,0,
27/11/2023 11:01,,,user4863S@email.com,,Purchase in Mundo Tecno®️,rL65o9j6doC2Zdf33GBIONpfY,67709955874,cancelled,expired,regular_payment,12900,0,0,0,0,0,1,ticket,0,,,,NONE,13630967228,0,
27/11/2023 10:47,27/11/2023 10:47,15/12/2023 10:47,user6912K@email.com,,Purchase in Mundo Tecno®️,rX8oLUWorsBPQSO4cl2rNFqQf,67709271458,approved,accredited,regular_payment,6900,-282.9,0,0,0,6486,1,credit_card,0,,,,NONE,13630611538,0,
27/11/2023 10:31,27/11/2023 10:31,15/12/2023 10:31,user9823B@email.com,,Purchase in Mundo Tecno®️,rezYCurcXVUUPuyebZr23fLhT,67523409989,approved,accredited,regular_payment,36400,-1492.4,0,0,0,34762,1,debit_card,0,,,,NONE,13626673395,0,
27/11/2023 10:29,27/11/2023 10:29,15/12/2023 10:29,user7822K@email.com,CUIT 2028878,Purchase in Mundo Tecno®️,rEnnhGwaHnmEAF3FRE7DEBYes,67708354898,approved,accredited,regular_payment,23220,-952.02,0,0,0,21710.7,1,credit_card,0,,,,NONE,13626622595,0,
27/11/2023 10:08,27/11/2023 10:08,15/12/2023 10:08,user8837E@email.com,,Purchase in Mundo Tecno®️,rnocXSnK92f7Qm1USkSCwdw7D,67707327262,approved,accredited,regular_payment,16575,-679.58,0,0,0,15829.12,1,credit_card,0,,,,NONE,13626133777,0,
27/11/2023 10:05,27/11/2023 10:05,15/12/2023 10:05,user1894K@email.com,,Purchase in Mundo Tecno®️,rCP1jVHZZUekt59umAy5rjTow,67522121967,approved,accredited,regular_payment,19125,-784.13,0,0,0,17881.87,1,credit_card,0,,,,NONE,13626077455,0,
27/11/2023 9:59,27/11/2023 9:59,15/12/2023 9:59,user1486P@email.com,,Purchase in Mundo Tecno®️,ricvZsZ0ahMz215R145jdNDjK,67521899527,approved,accredited,regular_payment,19900,-815.9,0,0,0,18606.5,1,credit_card,0,,,,NONE,13629480944,0,
27/11/2023 9:56,27/11/2023 9:56,15/12/2023 9:56,user2657S@email.com,,Purchase in Mundo Tecno®️,rILbW6xxhMPvZuizxwWnn8bCx,67521807217,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13629417848,0,
